Monday ID,File Name,S3 - public bucket,Vimeo link
724967747,Better_medicines_faster,https://s3-eu-west-1.amazonaws.com/ws20-output/724967747_Better_medicines_faster.mp4,https://vimeo.com/488545365/3d789c4ee0
710653479,Stocks_and_shocks:_The_future_of_marketplaces,https://s3-eu-west-1.amazonaws.com/ws20-output/710653479_Stocks_and_shocks:_The_future_of_marketplaces.mp4,https://vimeo.com/487028967/05984f9c3e710653479
711262531,WfH:_The_new_reality,https://s3-eu-west-1.amazonaws.com/ws20-output/711262531_WfH:_The_new_reality.mp4,https://vimeo.com/488740391/092ed67b8c
712266969,VC_is_a_hell_of_a_drug,https://s3-eu-west-1.amazonaws.com/ws20-output/712266969_VC_is_a_hell_of_a_drug.mp4,https://vimeo.com/488925199/3a511ff414
741098067,Creatives_for_change,https://s3-eu-west-1.amazonaws.com/ws20-output/741098067_Creatives_for_change.mp4,https://vimeo.com/488500439/39600e0378
710336435,The_Etsy_approach_to_ecommerce,https://s3-eu-west-1.amazonaws.com/ws20-output/710336435_The_Etsy_approach_to_ecommerce.mp4,https://vimeo.com/487013440/b2ec71d5ea710336435
710235082,Investing_in_disruption:_Life_learnings_of_a_sports_and_media_entrepreneur,https://s3-eu-west-1.amazonaws.com/ws20-output/710235082_Investing_in_disruption:_Life_learnings_of_a_sports_and_media_entrepreneur.mp4,https://vimeo.com/487204680/fc20f014cf710235082
710235057,Relighting_the_Olympic_flame,https://s3-eu-west-1.amazonaws.com/ws20-output/710235057_Relighting_the_Olympic_flame.mp4,https://vimeo.com/487203714/d0e0ea263f710235057
712266965,The_evolution_of_industry_4.0,https://s3-eu-west-1.amazonaws.com/ws20-output/712266965_The_evolution_of_industry_4.0.mp4,https://vimeo.com/488503514/4c88c0ab9b
710797527,The_future_of_payments_in_Africa,https://s3-eu-west-1.amazonaws.com/ws20-output/710797527_The_future_of_payments_in_Africa.mp4,https://vimeo.com/488834297/d5510d4fa0
724967675,A_plastic-free_future,https://s3-eu-west-1.amazonaws.com/ws20-output/724967675_A_plastic-free_future.mp4,https://vimeo.com/488777829/fde4074101
712266951,Best_wearables_of_2020,https://s3-eu-west-1.amazonaws.com/ws20-output/712266951_Best_wearables_of_2020.mp4,https://vimeo.com/488552330/347aa059b5
733211030,Making_the_world_lighter,https://s3-eu-west-1.amazonaws.com/ws20-output/733211030_Making_the_world_lighter.mp4,https://vimeo.com/488785346/dd03ce1830
710235223,Changing_the_way_brands_engage_with_mobile_consumers,https://s3-eu-west-1.amazonaws.com/ws20-output/710235223_Changing_the_way_brands_engage_with_mobile_consumers.mp4,https://vimeo.com/486839179/4ab44011f2710235223
710234949,More_than_a_voice:_Yeardley_Smith_as_Lisa_Simpson,https://s3-eu-west-1.amazonaws.com/ws20-output/710234949_More_than_a_voice:_Yeardley_Smith_as_Lisa_Simpson.mp4,https://vimeo.com/487203650/b3dc42c988710234949
711262500,How_to_smash_distributed_work,https://s3-eu-west-1.amazonaws.com/ws20-output/711262500_How_to_smash_distributed_work.mp4,https://vimeo.com/488884139/68e605413b
711097204,Finding_a_drug_diamond_in_the_rough,https://s3-eu-west-1.amazonaws.com/ws20-output/711097204_Finding_a_drug_diamond_in_the_rough.mp4,https://vimeo.com/488920225/acf6d9daad
710791469,Can_fintech_save_retail?,https://s3-eu-west-1.amazonaws.com/ws20-output/710791469_Can_fintech_save_retail?.mp4,https://vimeo.com/488768874/1d9bccdede
710336438,Redefine_the_impossible,https://s3-eu-west-1.amazonaws.com/ws20-output/710336438_Redefine_the_impossible.mp4,https://vimeo.com/486960218/5b4a4bd5db710336438
711262507,12_months_in,https://s3-eu-west-1.amazonaws.com/ws20-output/711262507_12_months_in.mp4,https://vimeo.com/488876590/72f85cec05
711092642,The_road_to_net_zero,https://s3-eu-west-1.amazonaws.com/ws20-output/711092642_The_road_to_net_zero.mp4,https://vimeo.com/488640328/6dcc2f1883
